Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"8,605",Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,SEP,SEP,596,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,AUG,AUG,651,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUL,JUL,771,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUN,JUN,764,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAY,MAY,669,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,APR,APR,"2,246",Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,528,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,464,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,342,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,540,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,535,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,499,Single Adults,Honduras,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,"78,946",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,SEP,SEP,"6,018",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,AUG,AUG,"6,908",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,JUL,JUL,"7,926",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,JUN,JUN,"8,866",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,MAY,MAY,"7,992",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,APR,APR,"7,122",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,MAR,MAR,"5,198",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,"4,275",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,"3,162",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,"6,015",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,"7,464",%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,"8,000",%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,306,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,SEP,SEP,16,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,AUG,AUG,59,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,63,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,14,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,11,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,11,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,34,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,25,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,13,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,17,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,25,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,18,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,73,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,AUG,AUG,18,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUL,JUL,21,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUN,JUN,3,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAY,MAY,2,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,APR,APR,2,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,12,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,7,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,3,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,4,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,1,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,233,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,SEP,SEP,16,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,AUG,AUG,41,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUL,JUL,42,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUN,JUN,11,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAY,MAY,9,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,APR,APR,9,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,22,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,18,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,13,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,14,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,21,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,17,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,"133,771",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,SEP,SEP,"8,383",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,AUG,AUG,"9,252",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUL,JUL,"12,351",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUN,JUN,"15,297",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAY,MAY,"11,727",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,APR,APR,"8,601",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,"10,981",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,"9,775",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,"8,836",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,"12,109",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,"12,616",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,"13,843",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,"45,273",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,SEP,SEP,"1,643",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,AUG,AUG,"1,863",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUL,JUL,"4,346",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUN,JUN,"6,625",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAY,MAY,"3,825",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,APR,APR,"2,441",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,"2,868",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,"2,916",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,"3,037",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,"4,389",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,"5,198",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,"6,122",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"88,498",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,SEP,SEP,"6,740",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,AUG,AUG,"7,389",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUL,JUL,"8,005",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUN,JUN,"8,672",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAY,MAY,"7,902",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,APR,APR,"6,160",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,"8,113",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,"6,859",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,"5,799",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,"7,720",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,"7,418",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,"7,721",Single Adults,Honduras,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,"134,077",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,SEP,SEP,"8,399",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,AUG,AUG,"9,311",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JUL,JUL,"12,414",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JUN,JUN,"15,311",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,MAY,MAY,"11,738",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,APR,APR,"8,612",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,MAR,MAR,"11,015",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,"9,800",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,"8,849",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,"12,126",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,"12,641",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,"13,861",%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,"69,559",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,SEP,SEP,"8,059",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,AUG,AUG,"8,374",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,"7,345",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,"6,156",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,"6,847",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,"5,717",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,"5,335",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,"4,665",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,"4,644",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,"4,573",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,"4,693",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,"3,151",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,"2,536",Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,SEP,SEP,168,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,AUG,AUG,252,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUL,JUL,223,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUN,JUN,142,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAY,MAY,161,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,APR,APR,209,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,216,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,204,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,222,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,281,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,280,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,178,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,"2,044",UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,SEP,SEP,289,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,AUG,AUG,243,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUL,JUL,197,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUN,JUN,224,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAY,MAY,172,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,APR,APR,148,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAR,MAR,172,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,128,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,106,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,110,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,143,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,112,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,"16,444",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,SEP,SEP,"3,048",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,AUG,AUG,"3,424",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUL,JUL,"2,634",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUN,JUN,"1,766",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAY,MAY,"2,180",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,APR,APR,"1,227",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAR,MAR,420,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,322,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,384,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,430,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,447,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,162,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,"48,535",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,SEP,SEP,"4,554",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,AUG,AUG,"4,455",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUL,JUL,"4,291",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUN,JUN,"4,024",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAY,MAY,"4,334",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,APR,APR,"4,133",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,"4,527",Single Adults,Mexico,all
